MainID,St_name,Dist,DistName,StartTime,EndTime,Side,from,to,miles,oneway,week1,week2,week3,week4,week5,sunday,monday,tuesday,wednesday,thursday,friday,saturday,everyday,yearround
186,Centre St,10R,Roxbury,08:00,12:00,Odd,Dudley St,Columbus Ave,0.5430,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False
188,Cleveland St,10R,Roxbury,08:00,12:00,Odd,Winthrop St,Moreland St,0.0676,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False
189,Avenue De Lafayette,1T,Chinatown,00:01,07:00,Odd,Harrison Avenue Ext,Dead End,0.0496,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
190,Burbank St,10F,Fenway/Kenmore,12:00,16:00,Odd,Edgerly Rd,Hemenway St,0.1328,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False
191,Braintree St,4,Allston/Brighton,08:00,12:00,Odd,Franklin St,Everett St,0.2727,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False
192,Brook Marshall Rd,10R,Roxbury,08:00,12:00,Even,Raynor Cir,Sojourner Truth Ct,0.0938,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False
193,Brighton Ave,4,Allston/Brighton,00:01,07:00,Odd Side Median,Commonwealth Ave,Cambridge St,0.6739,True,True,True,True,True,True,False,False,True,False,False,False,False,False,True
194,Church St,3,North Dorchester,08:00,12:00,Odd,Adams St,East St,0.2900,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False
195,Boston St,5,South Boston,09:00,13:00,Even,Dorchester Ave,Songin Father Anthony Way,0.1057,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False
196,Archdale Rd,2,Jamaica Plain,12:00,16:00,Odd,South St,Washington St,0.0970,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False
197,Bower St,10R,Roxbury,12:00,16:00,Odd,Walnut Ave,Walnut Ave,0.0903,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False
198,Bremen St,9,East Boston,12:00,16:00,Odd,Sumner St,Porter St,0.3470,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False
199,Brookside Ave,2,Jamaica Plain,08:00,12:00,Even,Boylston St,Green St,0.6477,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False
200,Brighton Ave,4,Allston/Brighton,00:01,07:00,Odd,Commonwealth Ave,Cambridge St,0.6739,True,True,True,True,True,True,False,False,False,False,False,True,False,False,True
201,Arlington Ave,1C,Charlestown,08:00,12:00,Odd,Alford St,Somerville Town Line,0.1898,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False
202,Border St,9,East Boston,08:00,12:00,Odd,Central Sq,Dead End,0.5587,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False
203,Charlesgate East,1B,Back Bay,00:01,07:00,,Back St,Newbury St,0.2127,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True
204,Church St,1B,Back Bay,00:01,07:00,,Stuart St,Columbus Ave,0.0392,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True
205,Boylston St,10F,Fenway/Kenmore,05:00,07:00,Even,Fenway,Park Dr,0.2201,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True
206,Alleghany St,10M,Mission Hill,12:00,16:00,Even,Terrace St,Dead End,0.1928,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False
207,Bowdoin Park,3,North Dorchester,12:00,16:00,Odd,Bowdoin St,Dead End,0.0466,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False
208,Clementine Park,7,South Dorchester,08:00,12:00,Even,Centre St,Dayton St,0.0845,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False
209,Chelsea St,9,East Boston,12:00,16:00,Odd,Maverick St,Porter St,0.2506,False,True,False,True,False,True,False,False,False,False,True,False,False,False,False
210,Arborcrest Ter,7,South Dorchester,12:00,16:00,Odd,Gladeside Ave,Ridgeview Ave,0.0922,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False
211,Bloomfield St,3,North Dorchester,12:00,16:00,Odd,Geneva Ave,Greenbrier St,0.3032,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False
212,Belfort St,3,North Dorchester,08:00,12:00,Even,Dorchester Ave,Saxton St,0.1481,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False
213,Clarendon St,1S,South End,12:00,16:00,Odd,Tremont St,Columbus Ave,0.2502,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False
214,Avenue De Lafayette,1T,Chinatown,00:01,07:00,Even,Harrison Avenue Ext,Dead End,0.0496,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
215,Avery St,1T,Chinatown,00:01,07:00,,Washington St,Tremont St,0.0877,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
216,Bellevue St,3,North Dorchester,12:00,16:00,Odd,Quincy St,Barry St,0.2564,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False
217,Cassnet St,3,North Dorchester,12:00,16:00,Odd,Dickens St,Dead End,0.0339,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False
218,Aspen St,10R,Roxbury,08:00,12:00,Even,Montrose St,Copeland St,0.0688,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False
219,Bremen St,9,East Boston,12:00,16:00,Even,Porter St,Bennington St,0.6688,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False
220,Braintree St,4,Allston/Brighton,08:00,12:00,Even,Franklin St,Everett St,0.2727,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False
221,Brimmer St,1H,Beacon Hill,08:00,12:00,Even,Mount Vernon,Beacon St,0.2159,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False
222,Church St,3,North Dorchester,08:00,12:00,Even,Adams St,East St,0.2900,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False
223,Cassnet St,3,North Dorchester,12:00,16:00,Even,Dickens St,Dead End,0.0339,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False
224,Ayr Rd,4,Allston/Brighton,08:00,12:00,Even,Orkney Rd,Beacon St,0.0684,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False
225,Chandler St,1S,South End,12:00,16:00,Even,Berkeley St,Columbus Ave,0.2229,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False
226,Carson St,3,North Dorchester,08:00,12:00,Odd,Crescent Ave,Sydney St,0.1138,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False
227,Blue Hill Ave,10R,Roxbury,00:01,07:00,,Dudley St,Quincy St,0.7790,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
228,Belfort St,3,North Dorchester,08:00,12:00,Odd,Dorchester Ave,Saxton St,0.1481,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False
229,Charlame St,10R,Roxbury,12:00,16:00,Even,Laurel St,Dead End,0.1182,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False
230,Ayr Rd,4,Allston/Brighton,08:00,12:00,Odd,Orkney Rd,Beacon St,0.0684,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False
231,Ashford St,4,Allston/Brighton,08:00,12:00,Even,Linden St,Babcock St,0.4869,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False
232,Babcock St,4,Allston/Brighton,08:00,12:00,Even,Brookline Town Line,Dead End,0.1970,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False
233,Babcock St,4,Allston/Brighton,08:00,12:00,Odd,Brookline Town Line,Dead End,0.1970,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False
234,Chester St,4,Allston/Brighton,08:00,12:00,Even,Brighton Av,Ashford St,0.1413,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False
235,Bennington St,9,East Boston,08:00,12:00,Odd,Meridian St,Prescott St,0.5362,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False
236,Beecher St,2,Jamaica Plain,08:00,12:00,Even,Paul Gore St,Boylston St,0.0919,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False
237,Aldwin Rd,2,Jamaica Plain,12:00,16:00,Odd,Washington St,Brookway Rd,0.0396,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False
238,Chestnut Hill Ave,4,Allston/Brighton,12:00,16:00,Odd,Commonwealth Ave,Brookline Town Line,0.2331,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False
239,Astoria St,7,South Dorchester,12:00,16:00,Odd,Flint St,Dead End,0.1830,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False
240,Braemore Rd,4,Allston/Brighton,12:00,16:00,Even,Commonwealth Ave,Chiswick Rd,0.0943,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False
241,Bowdoin Ave,3,North Dorchester,12:00,16:00,Even,Eldon St,Nottingham St,0.3093,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False
242,Amory St,2,Jamaica Plain,08:00,12:00,Odd,Boylston St,Williams St,0.7068,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False
243,Baird St,7,South Dorchester,12:00,16:00,Even,Blue Hill Ave,Morton St,0.1117,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False
244,Baird St,7,South Dorchester,12:00,16:00,Odd,Blue Hill Ave,Morton St,0.1117,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False
245,Burney St,10M,Mission Hill,08:00,12:00,Odd,Tremont St,Delle Ave,0.0597,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False
246,Brewer St,2,Jamaica Plain,12:00,16:00,Odd,Burroughs St,Eliot St,0.1146,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False
247,Brookledge St,10R,Roxbury,08:00,12:00,Odd,Humboldt Ave,Elm Hill Ave,0.2225,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False
248,Bakersfield St,3,North Dorchester,12:00,16:00,Even,Willis St,Stoughton St,0.1922,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False
249,Alpine St,10R,Roxbury,12:00,16:00,Even,St James St,Regent St,0.1850,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False
250,Boston St,3,North Dorchester,08:00,12:00,Odd,Powers St,Columbia Rd,0.5703,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False
251,Bakersfield St,3,North Dorchester,12:00,16:00,Odd,Willis St,Stoughton St,0.1922,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False
252,Auburn St,1C,Charlestown,12:00,16:00,Even,Main St,Bunker Hill St,0.1320,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False
253,Albany St,1S,South End,00:01,07:00,,Herald St,Randolph St,0.3625,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
254,Arcadia Ter,3,North Dorchester,08:00,12:00,Even,Arcadia St,Dead End,0.0241,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False
255,Clarendon St,1B,Back Bay,06:00,08:00,Odd,Boylston St,Commonwealth Ave,0.1186,False,True,False,True,False,True,False,True,False,False,False,False,False,False,False
256,Arbutus St,7,South Dorchester,08:00,12:00,Odd,Blue Hill Ave,Irma St,0.1438,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False
257,Charlesgate West,10F,Fenway/Kenmore,00:01,07:00,,Commonwealth Ave,Beacon St,0.0784,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
258,Arcadia St,2,Jamaica Plain,08:00,12:00,Even,School St,Atherton St,0.0769,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False
259,Baldwin St,1C,Charlestown,12:00,16:00,Even,Main St,Bunker Hill St,0.1019,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False
260,Armstrong St,2,Jamaica Plain,12:00,16:00,Even,Chestnut Ave,Mozart St,0.1049,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False
261,Arklow St,2,Jamaica Plain,12:00,16:00,Even,Walden St,Round Hill St,0.0390,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False
262,Baldwin St,1C,Charlestown,12:00,16:00,Odd,Main St,Bunker Hill St,0.1019,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False
263,Baldwin St,1C,Charlestown,08:00,12:00,Even,Bunker Hill St,Medford St,0.0964,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False
264,Alpine St,10R,Roxbury,12:00,16:00,Odd,St James St,Regent St,0.1850,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False
265,Baldwin St,1C,Charlestown,08:00,12:00,Odd,Bunker Hill St,Medford St,0.0964,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False
266,Athens St,5,South Boston,09:00,13:00,Even,D St,Dorchester St,0.3606,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False
267,Broadway,1B,Back Bay,00:01,07:00,,Columbus Ave,Stuart St,0.0430,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
268,Clarkson St,3,North Dorchester,12:00,16:00,Odd,Quincy St,Barry St,0.2691,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False
269,Brunswick St,10R,Roxbury,08:00,12:00,Odd,Dead End,Blue Hill Ave,0.1544,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False
270,Brunswick St,10R,Roxbury,08:00,12:00,Even,Dead End,Blue Hill Ave,0.1544,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False
271,Claxton St,2,Jamaica Plain,12:00,16:00,Odd,Washington St,Brookway Rd,0.0555,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False
272,Brimmer St,1H,Beacon Hill,08:00,12:00,Odd,Mount Vernon,Beacon St,0.2159,False,True,False,True,False,True,False,False,False,False,True,False,False,False,False
273,Byron St,9,East Boston,12:00,16:00,Even,William F. McClellan Hwy,Saratoga St,0.2047,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False
274,Ballou Ave,7,South Dorchester,08:00,12:00,Odd,Woodrow Ave,Willowwood St,0.4309,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False
275,Arlington St,1B,Back Bay,00:01,07:00,,Beacon St,Columbus Ave,0.3917,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
276,Brighton St,1C,Charlestown,08:00,12:00,Even,Dead End,Caldwell St,0.0377,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False
277,Bernard St,3,North Dorchester,12:00,16:00,Even,Harvard St,Talbot Ave,0.2773,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False
278,Centre St,7,South Dorchester,08:00,12:00,Odd,Talbot Ave,Dorchester Ave,0.5405,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False
279,Claxton St,2,Jamaica Plain,12:00,16:00,Even,Washington St,Brookway Rd,0.0555,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False
280,Bernard St,3,North Dorchester,12:00,16:00,Odd,Harvard St,Talbot Ave,0.2773,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False
281,Chipman St,7,South Dorchester,08:00,12:00,Even,Norfolk St,Torrey St,0.1223,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False
